t,eyeRy,eyeRyUpper,eyeRyLower
0.113,0,0,0
0.114,0,0,0
0.115,0,0,0
0.116,0,0,0
0.117,0,0,0
0.118,0,0,0
0.119,0,0,0
0.12,0,0,0
0.121,0,0,0
0.122,0,0,0
0.123,0,0,0
0.124,0,0,0
0.125,0,0,0
0.126,0,0,0
0.127,0,0,0
0.128,0,0,0
0.129,0,0,0
0.13,0,0,0
0.131,0,0,0
0.132,0,0,0
0.133,0,0,0
0.134,0,0,0
0.135,0,0,0
0.136,0,0,0
0.137,0,0,0
0.138,0,0,0
0.139,0,0,0
0.14,0,0,0
0.141,0,0,0
0.142,0,0,0
0.143,0,0,0
0.144,0,0,0
0.145,0,0,0
0.146,0,0,0
0.147,0,0,0
0.148,0,0,0
0.149,0,0,0
0.15,0,0,0
0.151,0,0,0
0.152,0,0,0
0.153,0,0,0
0.154,0,0,0
0.155,0,0,0
0.156,0,0,0
0.157,0,0,0
0.158,0,0,0
0.159,0,0,0
0.16,0,0,0
0.161,0,0,0
0.162,0,0,0
0.163,0,0,0
0.164,0,0,0
0.165,0,0,0
0.166,0,0,0
0.167,0,0,0
0.168,0,0,0
0.169,0,0,0
0.17,0,0,0
0.171,0,0,0
0.172,0,0,0
0.173,0,0,0
0.174,0,0,0
0.175,0,0,0
0.176,0,0,0
0.177,0,0,0
0.178,0,0,0
0.179,0,0,0
0.18,0,0,0
0.181,0,0,0
0.182,0,0,0
0.183,0,0,0
0.184,0,0,0
0.185,0,0,0
0.186,0,0,0
0.187,0,0,0
0.188,0,0,0
0.189,0,0,0
0.19,0,0,0
0.191,0,0,0
0.192,0,0,0
0.193,0,0,0
0.194,0,0,0
0.195,0,0,0
0.196,0,0,0
0.197,0,0,0
0.198,0,0,0
0.199,0,0,0
0.2,0,0,0
0.201,0,0,0
0.202,0,0,0
0.203,0,0,0
0.204,0,0,0
0.205,0,0,0
0.206,0,0,0
0.207,0,0,0
0.208,0,0,0
0.209,0,0,0
0.21,0,0,0
0.211,0,0,0
0.212,0,0,0
0.213,0,0,0
0.214,0,0,0
0.215,0,0,0
0.216,0,0,0
0.217,0,0,0
0.218,0,0,0
0.219,0,0,0
0.22,0,0,0
0.221,0,0,0
0.222,0,0,0
0.223,0,0,0
0.224,0,0,0
0.225,0,0,0
0.226,0,0,0
0.227,0,0,0
0.228,0,0,0
0.229,0,0,0
0.23,0,0,0
0.231,0,0,0
0.232,0,0,0
0.233,0,0,0
0.234,0,0,0
0.235,0,0,0
0.236,0,0,0
0.237,0,0,0
0.238,0,0,0
0.239,0,0,0
0.24,0,0,0
0.241,0,0,0
0.242,0,0,0
0.243,0,0,0
0.244,0,0,0
0.245,0,0,0
0.246,0,0,0
0.247,0,0,0
0.248,0,0,0
0.249,0,0,0
0.25,0,0,0
0.251,0,0,0
0.252,0,0,0
0.253,0,0,0
0.254,0,0,0
0.255,0,0,0
0.256,0,0,0
0.257,0,0,0
0.258,0,0,0
0.259,0,0,0
0.26,0,0,0
0.261,0,0,0
0.262,0,0,0
0.263,0,0,0
0.264,0,0,0
0.265,0,0,0
0.266,0,0,0
0.267,0,0,0
0.268,0,0,0
0.269,0,0,0
0.27,0,0,0
0.271,0,0,0
0.272,0,0,0
0.273,0,0,0
0.274,0,0,0
0.275,0,0,0
0.276,0,0,0
0.277,0,0,0
0.278,0,0,0
0.279,0,0,0
0.28,0,0,0
0.281,0,0,0
0.282,0,0,0
0.283,0,0,0
0.284,0,0,0
0.285,0,0,0
0.286,0,0,0
0.287,0,0,0
0.288,0,0,0
0.289,0,0,0
0.29,0,0,0
0.291,0,0,0
0.292,0,0,0
0.293,0,0,0
0.294,0,0,0
0.295,0,0,0
0.296,0,0,0
0.297,0,0,0
0.298,0,0,0
0.299,0,0,0
0.3,0,0,0
0.301,0,0,0
0.302,0,0,0
0.303,0,0,0
0.304,0,0,0
0.305,0,0,0
0.306,0,0,0
0.307,0,0,0
0.308,0,0,0
0.309,0,0,0
0.31,0,0,0
0.311,0,0,0
0.312,0,0,0
0.313,0,0,0
0.314,0,0,0
0.315,0,0,0
0.316,0,0,0
0.317,0,0,0
0.318,0,0,0
0.319,0,0,0
0.32,0,0,0
0.321,0,0,0
0.322,0,0,0
0.323,0,0,0
0.324,0,0,0
0.325,0,0,0
0.326,0,0,0
0.327,0,0,0
0.328,0,0,0
0.329,0,0,0
0.33,0,0,0
0.331,0,0,0
0.332,0,0,0
0.333,0,0,0
0.334,0,0,0
0.335,0,0,0
0.336,0,0,0
0.337,0,0,0
0.338,0,0,0
0.339,0,0,0
0.34,0,0,0
0.341,0,0,0
0.342,0,0,0
0.343,0,0,0
0.344,0,0,0
0.345,0,0,0
0.346,0,0,0
0.347,0,0,0
0.348,0,0,0
0.349,0,0,0
0.35,0,0,0
0.351,0,0,0
0.352,0,0,0
0.353,0,0,0
0.354,0,0,0
0.355,0,0,0
0.356,0,0,0
0.357,0,0,0
0.358,0,0,0
0.359,0,0,0
0.36,0,0,0
0.361,0,0,0
0.362,0,0,0
0.363,0,0,0
0.364,0,0,0
0.365,0,0,0
0.366,0,0,0
0.367,0,0,0
0.368,0,0,0
0.369,0,0,0
0.37,0,0,0
0.371,0,0,0
0.372,0,0,0
0.373,0,0,0
0.374,0,0,0
0.375,0,0,0
0.376,0,0,0
0.377,0,0,0
0.378,0,0,0
0.379,0,0,0
0.38,0,0,0
0.381,0,0,0
0.382,0,0,0
0.383,0,0,0
0.384,0,0,0
0.385,0,0,0
0.386,0,0,0
0.387,0,0,0
0.388,0,0,0
0.389,0,0,0
0.39,0,0,0
0.391,0,0,0
0.392,0,0,0
0.393,0,0,0
0.394,0,0,0
0.395,0,0,0
0.396,0,0,0
0.397,0,0,0
0.398,0,0,0
0.399,0,0,0
0.4,0,0,0
0.401,0,0,0
0.402,0,0,0
0.403,0,0,0
0.404,0,0,0
0.405,0,0,0
0.406,0,0,0
0.407,0,0,0
0.408,0,0,0
0.409,0,0,0
0.41,0,0,0
0.411,0,0,0
0.412,0,0,0
0.413,0,0,0
0.414,0,0,0
0.415,0,0,0
0.416,0,0,0
0.417,0,0,0
0.418,0,0,0
0.419,0,0,0
0.42,0,0,0
0.421,0,0,0
0.422,0,0,0
0.423,0,0,0
0.424,0,0,0
0.425,0,0,0
0.426,0,0,0
0.427,0,0,0
0.428,0,0,0
0.429,0,0,0
0.43,0,0,0
0.431,0,0,0
0.432,0,0,0
0.433,0,0,0
0.434,0,0,0
0.435,0,0,0
0.436,0,0,0
0.437,0,0,0
0.438,0,0,0
0.439,0,0,0
0.44,0,0,0
0.441,0,0,0
0.442,0,0,0
0.443,0,0,0
0.444,0,0,0
0.445,0,0,0
0.446,0,0,0
0.447,0,0,0
0.448,0,0,0
0.449,0,0,0
0.45,0,0,0
0.451,0,0,0
0.452,0,0,0
0.453,0,0,0
0.454,0,0,0
0.455,0,0,0
0.456,0,0,0
0.457,0,0,0
0.458,0,0,0
0.459,0,0,0
0.46,0,0,0
0.461,0,0,0
0.462,0,0,0
0.463,0,0,0
0.464,0,0,0
0.465,0,0,0
0.466,0,0,0
0.467,0,0,0
0.468,0,0,0
0.469,0,0,0
0.47,0,0,0
0.471,0,0,0
0.472,0,0,0
0.473,0,0,0
0.474,0,0,0
0.475,0,0,0
0.476,0,0,0
0.477,0,0,0
0.478,0,0,0
0.479,0,0,0
0.48,0,0,0
0.481,0,0,0
0.482,0,0,0
0.483,0,0,0
0.484,0,0,0
0.485,0,0,0
0.486,0,0,0
0.487,0,0,0
0.488,0,0,0
0.489,0,0,0
0.49,0,0,0
0.491,0,0,0
0.492,0,0,0
0.493,0,0,0
0.494,0,0,0
0.495,0,0,0
0.496,0,0,0
0.497,0,0,0
0.498,0,0,0
0.499,0,0,0
0.5,0,0,0
0.501,0,0,0
0.502,0,0,0
0.503,0,0,0
0.504,0,0,0
0.505,0,0,0
0.506,0,0,0
0.507,0,0,0
0.508,0,0,0
0.509,0,0,0
0.51,0,0,0
0.511,0,0,0
0.512,0,0,0
0.513,0,0,0
0.514,0,0,0
0.515,0,0,0
0.516,0,0,0
0.517,0,0,0
0.518,0,0,0
0.519,0,0,0
0.52,0,0,0
0.521,0,0,0
0.522,0,0,0
0.523,0,0,0
0.524,0,0,0
0.525,0,0,0
0.526,0,0,0
0.527,0,0,0
0.528,0,0,0
0.529,0,0,0
0.53,0,0,0
0.531,0,0,0
0.532,0,0,0
0.533,0,0,0
0.534,0,0,0
0.535,0,0,0
0.536,0,0,0
0.537,0,0,0
0.538,0,0,0
0.539,0,0,0
0.54,0,0,0
0.541,0,0,0
0.542,0,0,0
0.543,0,0,0
0.544,0,0,0
0.545,0,0,0
0.546,0,0,0
0.547,0,0,0
0.548,0,0,0
0.549,0,0,0
0.55,0,0,0
0.551,0,0,0
0.552,0,0,0
0.553,0,0,0
0.554,0,0,0
0.555,-0.002425118,0.001642890348346891,-0.006493126348346891
0.556,-0.028506608,-0.01067681584091076,-0.04633640015908923
0.5570000000000001,-0.09958438,-0.05940287012764702,-0.139765889872353
0.5580000000000001,-0.2275704,-0.1615653345860486,-0.2935754654139514
0.5590000000000001,-0.4161496,-0.3243681309863695,-0.5079310690136304
0.5600000000000001,-0.6639504000000001,-0.5482608370230401,-0.77963996297696
0.5610000000000001,-0.9669048,-0.8300304385907133,-1.103779161409287
0.5620000000000001,-1.319312,-1.164338673682211,-1.474285326317789
0.5629999999999999,-1.714124,-1.544538997626559,-1.883709002373441
0.5639999999999999,-2.142912,-1.962562564403434,-2.323261435596566
0.5649999999999999,-2.595936,-2.40891851063069,-2.78295348936931
0.5659999999999999,-3.062266,-2.872760832840896,-3.251771167159105
0.5669999999999999,-3.530836,-3.342282673113413,-3.719389326886587
0.5679999999999999,-3.992894,-3.807065169674886,-4.178722830325113
0.569,-4.442576,-4.259744312292425,-4.625407687707574
0.57,-4.87638,-4.695785062501741,-5.056974937498259
0.571,-5.292508000000001,-5.112798680764742,-5.472217319235259
0.572,-5.690296000000001,-5.509904329238848,-5.870687670761153
0.573,-6.069786,-5.887182913005283,-6.252389086994716
0.574,-6.43145,-6.245282523114267,-6.617617476885733
0.575,-6.776018000000001,-6.585181870506657,-6.966854129493344
0.576,-7.104338,-6.907984666771354,-7.300691333228647
0.577,-7.417309999999999,-7.214823054371398,-7.619796945628599
0.578,-7.71566,-7.506628768721035,-7.924691231278964
0.579,-7.999866,-7.784054710837454,-8.215677289162546
0.58,-8.270242,-8.04753038923397,-8.49295361076603
0.581,-8.527108000000002,-8.297471339011388,-8.756744660988616
0.582,-8.770862000000001,-8.534341609821903,-9.007382390178099
0.583,-9.001974000000001,-8.758680605864443,-9.245267394135558
0.584,-9.220966000000001,-8.971061283397853,-9.470870716602148
0.585,-9.428407999999999,-9.172098314521671,-9.684717685478327
0.586,-9.624903999999999,-9.362420767240266,-9.887387232759732
0.587,-9.81109,-9.542705964614138,-10.07947403538586
0.588,-9.987626000000001,-9.713605177105096,-10.2616468228949
0.589,-10.155222,-9.875831889366141,-10.43461211063386
0.59,-10.314464,-10.02998924280703,-10.59893875719297
0.591,-10.46596,-10.1766436800317,-10.7552763199683
0.592,-10.61016,-10.31622692428378,-10.90409307571623
0.593,-10.7475,-10.4492123452102,-11.0457876547898
0.594,-10.8784,-10.57595146718822,-11.18084853281178
0.595,-11.00314,-10.69671566513085,-11.30956433486915
0.596,-11.1221,-10.81196520672456,-11.43223479327544
0.597,-11.23556,-10.921851332603,-11.549268667397
0.598,-11.34382,-11.02669517126532,-11.66094482873468
0.599,-11.44708,-11.12673208444568,-11.76742791555433
0.6,-11.54568,-11.22227423010713,-11.86908576989287
0.601,-11.6398,-11.31349087508928,-11.96610912491072
0.602,-11.7296,-11.40052147593621,-12.05867852406379
0.603,-11.8154,-11.48371726755829,-12.14708273244171
0.604,-11.89736,-11.56323533314644,-12.23148466685356
0.605,-11.97562,-11.63913631986083,-12.31210368013917
0.606,-12.05046,-11.71175815766666,-12.38916184233334
0.607,-12.12196,-11.78116597423077,-12.46275402576923
0.608,-12.1903,-11.8475022316292,-12.5330977683708
0.609,-12.25564,-11.91101440170527,-12.60026559829473
0.61,-12.3181,-11.97167054109098,-12.66452945890903
0.611,-12.37788,-12.02976783129572,-12.72599216870429
0.612,-12.4351,-12.08539769803446,-12.78480230196554
0.613,-12.48978,-12.13856771803936,-12.84099228196064
0.614,-12.54214,-12.18952258976619,-12.89475741023381
0.615,-12.5923,-12.23836995747747,-12.94623004252253
0.616,-12.64026,-12.28505748311703,-12.99546251688298
0.617,-12.68626,-12.32988944425781,-13.04263055574219
0.618,-12.73024,-12.3727631014457,-13.0877168985543
0.619,-12.77246,-12.41392986458597,-13.13099013541403
0.62,-12.81286,-12.45330330349721,-13.17241669650279
0.621,-12.8516,-12.49110461167998,-13.21209538832002
0.622,-12.88876,-12.52740127518489,-13.25011872481511
0.623,-12.92434,-12.56214677394518,-13.28653322605483
0.624,-12.95846,-12.59539869250497,-13.32152130749503
0.625,-12.99114,-12.62733900632351,-13.35494099367649
0.626,-13.02244,-12.65787789555139,-13.38700210444861
0.627,-13.05238,-12.68711985024369,-13.41764014975631
0.628,-13.0811,-12.71520550701056,-13.44699449298944
0.629,-13.10858,-12.7420848540567,-13.4750751459433
0.63,-13.13344,-12.76443273990882,-13.50244726009118
0.631,-13.15582,-12.78243782715293,-13.52920217284707
0.632,-13.17474,-12.79672035368516,-13.55275964631484
0.633,-13.19002,-12.80842662741604,-13.57161337258396
0.634,-13.20242,-12.81840476983328,-13.58643523016672
0.635,-13.21274,-12.8271710398904,-13.5983089601096
0.636,-13.22172,-12.83529495940351,-13.60814504059649
0.637,-13.22974,-12.84280852932335,-13.61667147067666
0.638,-13.23714,-12.85001394430238,-13.62426605569762
0.639,-13.2441,-12.85690293776941,-13.63129706223059
0.64,-13.25078,-12.86363405594272,-13.63792594405728
0.641,-13.25722,-12.87017397948048,-13.64426602051952
0.642,-13.26346,-12.87655967950388,-13.65036032049612
0.643,-13.26956,-12.88278714288616,-13.65633285711383
0.644,-13.27554,-12.8889244894472,-13.6621555105528
0.645,-13.28136,-12.89491269699479,-13.66780730300521
0.646,-13.28706,-12.90074012217852,-13.67337987782148
0.647,-13.29266,-12.90652071424938,-13.67879928575062
0.648,-13.2981,-12.91210633424886,-13.68409366575113
0.649,-13.3035,-12.91768691053828,-13.68931308946172
0.65,-13.30872,-12.92307507652764,-13.69436492347236
0.651,-13.31388,-12.92836175529555,-13.69939824470445
0.652,-13.31892,-12.93354732712347,-13.70429267287653
0.653,-13.32386,-12.93863657392106,-13.70908342607894
0.654,-13.32868,-12.94361453543586,-13.71374546456414
0.655,-13.33342,-12.94850377924541,-13.71833622075459
0.656,-13.33808,-12.95329043153433,-13.72286956846567
0.657,-13.34262,-12.95797595416021,-13.72726404583979
0.658,-13.3471,-12.96260583229391,-13.73159416770609
0.659,-13.35146,-12.9670924636497,-13.7358275363503
0.66,-13.35574,-12.97152973465041,-13.73995026534959
0.661,-13.35994,-12.97582508490297,-13.74405491509703
0.662,-13.36404,-12.98010558763247,-13.74797441236753
0.663,-13.36808,-12.98424155481766,-13.75191844518235
0.664,-13.37204,-12.9883281641127,-13.7557518358873
0.665,-13.3759,-12.99231476827177,-13.75948523172823
0.666,-13.37966,-12.99620136728977,-13.76311863271023
0.667,-13.38338,-13.00004736116005,-13.76671263883995
0.668,-13.38704,-13.00383395490154,-13.77024604509845
0.669,-13.39058,-13.00746988919633,-13.77369011080367
0.67,-13.39406,-13.0111071269203,-13.7770128730797
0.671,-13.39748,-13.01459982683873,-13.78036017316126
0.672,-13.40084,-13.01808640040882,-13.78359359959117
0.673,-13.40412,-13.02147415590915,-13.78676584409085
0.674,-13.40734,-13.02481270947029,-13.78986729052971
0.675,-13.41048,-13.02805605723491,-13.7929039427651
0.676,-13.41358,-13.03124116205648,-13.79591883794352
0.677,-13.4166,-13.0343797101147,-13.7988202898853
0.678,-13.41954,-13.03742305062455,-13.80165694937545
0.679,-13.42248,-13.04045893775343,-13.80450106224657
0.68,-13.42532,-13.04340227063934,-13.80723772936066
0.681,-13.4281,-13.04629002108379,-13.80990997891621
0.6820000000000001,-13.43082,-13.04908268586894,-13.81255731413107
0.6830000000000001,-13.43352,-13.05187801200601,-13.81516198799398
0.6840000000000001,-13.43612,-13.05456309467656,-13.81767690532344
0.6850000000000001,-13.4387,-13.05725719956984,-13.82014280043016
0.6860000000000001,-13.44118,-13.0598449478477,-13.8225150521523
0.6870000000000001,-13.4437,-13.06243759692306,-13.82496240307694
0.6879999999999999,-13.44608,-13.06492534372515,-13.82723465627485
0.6889999999999999,-13.44846,-13.06736999357107,-13.82955000642893
0.6899999999999999,-13.4508,-13.06981330731901,-13.83178669268099
0.6909999999999999,-13.45304,-13.07210718046354,-13.83397281953646
0.6919999999999999,-13.45528,-13.07444301781471,-13.83611698218529
0.6929999999999999,-13.45744,-13.07668756336958,-13.83819243663042
0.694,-13.45956,-13.07888019622785,-13.84023980377215
0.695,-13.46168,-13.08107282455529,-13.84228717544471
0.696,-13.46374,-13.08320989212416,-13.84427010787584
0.697,-13.46576,-13.08530251485875,-13.84621748514124
0.698,-13.46772,-13.08734706195104,-13.84809293804896
0.699,-13.46966,-13.08934093263682,-13.84997906736318
0.7,-13.47156,-13.0913362461392,-13.8517837538608
0.701,-13.47338,-13.09322886295054,-13.85353113704946
0.702,-13.47522,-13.09512273350101,-13.85531726649898
0.703,-13.477,-13.09701047382855,-13.85698952617144
0.704,-13.47872,-13.09880308539892,-13.85863691460107
0.705,-13.48044,-13.10055376308163,-13.86032623691837
0.706,-13.48212,-13.10229839450605,-13.86194160549395
0.707,-13.48374,-13.10399100000132,-13.86348899999868
0.708,-13.48536,-13.10567729957766,-13.86504270042234
0.709,-13.48692,-13.10727873907068,-13.86656126092931
0.71,-13.48844,-13.10887133954448,-13.86800866045552
0.711,-13.48998,-13.1104652084569,-13.8694947915431
0.712,-13.49144,-13.1120097587171,-13.8708702412829
0.713,-13.49292,-13.11350848594172,-13.87233151405829
0.714,-13.4943,-13.11499622332489,-13.87360377667511
0.715,-13.4957,-13.11643813136567,-13.87496186863432
0.716,-13.49704,-13.11783199902956,-13.87624800097045
0.717,-13.4984,-13.11923343369965,-13.87756656630035
0.718,-13.49972,-13.12061973357963,-13.87882026642038
0.719,-13.50098,-13.12192116947366,-13.88003883052635
0.72,-13.50226,-13.12326300396969,-13.88125699603031
0.721,-13.50348,-13.12450618560117,-13.88245381439883
0.722,-13.50468,-13.12580148780909,-13.88355851219092
0.723,-13.50586,-13.12700020007396,-13.88471979992604
0.724,-13.50702,-13.12824475397672,-13.88579524602329
0.725,-13.50814,-13.12938793333897,-13.88689206666103
0.726,-13.50928,-13.13058179958178,-13.88797820041822
0.727,-13.51036,-13.13168050755289,-13.88903949244711
0.728,-13.51142,-13.13282506210463,-13.89001493789537
0.729,-13.51248,-13.13392649387438,-13.89103350612562
0.73,-13.5135,-13.13496967096413,-13.89203032903586
0.731,-13.51448,-13.13601149800809,-13.89294850199191
0.732,-13.51546,-13.13701422713419,-13.89390577286581
0.733,-13.51644,-13.13804853867985,-13.89483146132015
0.734,-13.51738,-13.13900679534618,-13.89575320465382
0.735,-13.51832,-13.14000066134547,-13.89663933865453
0.736,-13.51922,-13.14094253305278,-13.89749746694721
0.737,-13.5201,-13.1418883925631,-13.8983116074369
0.738,-13.52098,-13.1427870902304,-13.8991729097696
0.739,-13.52182,-13.14368095546744,-13.89995904453257
0.74,-13.52266,-13.14457482044386,-13.90074517955614
0.741,-13.52346,-13.14537482044386,-13.90154517955614
0.742,-13.52428,-13.14626737851759,-13.9022926214824
0.743,-13.52506,-13.14707011521471,-13.9030498847853
0.744,-13.52582,-13.14786124299072,-13.90377875700928
0.745,-13.52658,-13.14866267173891,-13.90449732826109
0.746,-13.52732,-13.1494565365638,-13.9051834634362
0.747,-13.52802,-13.1501565365638,-13.9058834634362
0.748,-13.52876,-13.15095040112776,-13.90656959887224
0.749,-13.52944,-13.15164908825118,-13.90723091174881
0.75,-13.5301,-13.15234426543069,-13.90785573456931
0.751,-13.53078,-13.1530429525715,-13.9085170474285
0.752,-13.53142,-13.15373681663066,-13.90910318336934
0.753,-13.53208,-13.15443824251018,-13.90972175748982
0.754,-13.5327,-13.1550354994178,-13.9103645005822
0.755,-13.53332,-13.15573210692079,-13.91090789307921
0.756,-13.53392,-13.15633210692079,-13.91150789307921
0.757,-13.5345,-13.15692454396505,-13.91207545603495
0.758,-13.53508,-13.15752322678569,-13.91263677321431
0.759,-13.53562,-13.15811709007744,-13.91312290992256
0.76,-13.5362,-13.15871983495818,-13.91368016504182
0.761,-13.53676,-13.15931095310758,-13.91420904689243
0.762,-13.53728,-13.15986164856489,-13.91469835143512
0.763,-13.5378,-13.16040481587598,-13.91519518412401
0.764,-13.5383,-13.16090481587598,-13.91569518412402
0.765,-13.5388,-13.16145419043005,-13.91614580956995
0.766,-13.53928,-13.16195693948024,-13.91660306051976
0.767,-13.53976,-13.16245561624598,-13.91706438375402
0.768,-13.54024,-13.16294805335921,-13.91753194664079
0.769,-13.5407,-13.1634494797883,-13.9179505202117
0.77,-13.54116,-13.16394466627137,-13.91837533372863
0.771,-13.54162,-13.16439264547756,-13.91884735452244
0.772,-13.54204,-13.1648433430689,-13.9192366569311
0.773,-13.54246,-13.16528650808945,-13.91963349191055
0.774,-13.54288,-13.16573720608767,-13.92002279391233
0.775,-13.54328,-13.16613720608767,-13.92042279391233
0.776,-13.54368,-13.16657904269546,-13.92078095730454
0.777,-13.54406,-13.16698179458367,-13.92113820541633
0.778,-13.54446,-13.16738179458367,-13.92153820541633
0.779,-13.54482,-13.16777290479835,-13.92186709520164
0.78,-13.5452,-13.16817565728457,-13.92222434271543
0.781,-13.54554,-13.16852360380482,-13.92255639619518
0.782,-13.54592,-13.16892635681752,-13.92291364318248
0.783,-13.54628,-13.16931746605266,-13.92324253394734
0.784,-13.54658,-13.16961746605266,-13.92354253394734
0.785,-13.54694,-13.17001889021707,-13.92386110978294
0.786,-13.54724,-13.17031889021706,-13.92416110978293
0.787,-13.54756,-13.17066205227409,-13.92445794772591
0.788,-13.54788,-13.17101275281606,-13.92474724718394
0.789,-13.54818,-13.17131275281606,-13.92504724718394
0.79,-13.54848,-13.17161275281606,-13.92534724718394
0.791,-13.5488,-13.17195591420323,-13.92564408579677
0.792,-13.54908,-13.17225458020988,-13.92590541979012
0.793,-13.54934,-13.17254977586992,-13.92613022413009
0.794,-13.54962,-13.1728066151528,-13.92643338484719
0.795,-13.5499,-13.17310528135336,-13.92669471864664
0.796,-13.55016,-13.17340047722719,-13.92691952277282
0.797,-13.55044,-13.17369914344207,-13.92718085655793
0.798,-13.55068,-13.17394363727402,-13.92741636272598
0.799,-13.55094,-13.17419914344207,-13.92768085655793
0.8,-13.55118,-13.1744930052683,-13.9278669947317
0.801,-13.55138,-13.1746930052683,-13.9280669947317
0.802,-13.55166,-13.17499576224972,-13.92832423775028
0.803,-13.55188,-13.1751930052683,-13.9285669947317
0.804,-13.55212,-13.17548686683192,-13.92875313316807
0.805,-13.55232,-13.17568686683193,-13.92895313316807
0.806,-13.55252,-13.17588686683192,-13.92915313316807
0.8070000000000001,-13.55272,-13.17608686683193,-13.92935313316807
0.8080000000000001,-13.55296,-13.17638072813284,-13.92953927186716
0.8090000000000001,-13.55316,-13.17658072813284,-13.92973927186716
0.8100000000000001,-13.55336,-13.17678072813284,-13.92993927186716
0.8110000000000001,-13.55356,-13.17698072813284,-13.93013927186716
0.8120000000000001,-13.55374,-13.17717939000474,-13.93030060999526
0.8129999999999999,-13.55392,-13.17738215064087,-13.93045784935913
0.8139999999999999,-13.55412,-13.17758215064087,-13.93065784935913
0.8149999999999999,-13.5543,-13.17777458917093,-13.93082541082907
0.8159999999999999,-13.55448,-13.17797325105651,-13.9309867489435
0.8169999999999999,-13.55466,-13.17817601229269,-13.93114398770731
0.8179999999999999,-13.55478,-13.17827325105651,-13.9312867489435
0.819,-13.55496,-13.17847601229269,-13.93144398770731
0.82,-13.55516,-13.17867601229269,-13.93164398770731
0.821,-13.55532,-13.17886711184532,-13.93177288815468
0.822,-13.55544,-13.17897467224723,-13.93190532775277
0.823,-13.5556,-13.17916987368171,-13.93203012631828
0.824,-13.55576,-13.17932537353745,-13.93219462646255
0.825,-13.5559,-13.17946987368172,-13.93233012631829
0.826,-13.55604,-13.17961781282183,-13.93246218717817
0.827,-13.55618,-13.17976853364968,-13.93259146635032
0.828,-13.55632,-13.17992057518641,-13.93271942481359
0.829,-13.55646,-13.18006097237107,-13.93285902762892
0.83,-13.5566,-13.18021923534803,-13.93298076465197
0.831,-13.55672,-13.18036239478921,-13.93307760521079
0.832,-13.55684,-13.18046373480784,-13.93321626519216
0.833,-13.55698,-13.18061167375562,-13.93334832624439
0.834,-13.55712,-13.18076239478921,-13.93347760521079
0.835,-13.55722,-13.18086239478921,-13.93357760521079
0.836,-13.55732,-13.18096239478921,-13.93367760521079
0.837,-13.55744,-13.1811130968958,-13.9337669031042
0.838,-13.55756,-13.18125625566572,-13.93386374433428
0.839,-13.55766,-13.18135625566572,-13.93396374433428
0.84,-13.55776,-13.18145625566572,-13.93406374433428
0.841,-13.55786,-13.18155625566572,-13.93416374433428
0.842,-13.55796,-13.18165625566572,-13.93426374433428
0.843,-13.55806,-13.18175625566572,-13.93436374433428
