t,eyeRy,eyeRyUpper,eyeRyLower
0.113,0,0,0
0.114,0,0,0
0.115,0,0,0
0.116,0,0,0
0.117,0,0,0
0.118,0,0,0
0.119,0,0,0
0.12,0,0,0
0.121,0,0,0
0.122,0,0,0
0.123,0,0,0
0.124,0,0,0
0.125,0,0,0
0.126,0,0,0
0.127,0,0,0
0.128,0,0,0
0.129,0,0,0
0.13,0,0,0
0.131,0,0,0
0.132,0,0,0
0.133,0,0,0
0.134,0,0,0
0.135,0,0,0
0.136,0,0,0
0.137,0,0,0
0.138,0,0,0
0.139,0,0,0
0.14,0,0,0
0.141,0,0,0
0.142,0,0,0
0.143,0,0,0
0.144,0,0,0
0.145,0,0,0
0.146,0,0,0
0.147,0,0,0
0.148,0,0,0
0.149,0,0,0
0.15,0,0,0
0.151,0,0,0
0.152,0,0,0
0.153,0,0,0
0.154,0,0,0
0.155,0,0,0
0.156,0,0,0
0.157,0,0,0
0.158,0,0,0
0.159,0,0,0
0.16,0,0,0
0.161,0,0,0
0.162,0,0,0
0.163,0,0,0
0.164,0,0,0
0.165,0,0,0
0.166,0,0,0
0.167,0,0,0
0.168,0,0,0
0.169,0,0,0
0.17,0,0,0
0.171,0,0,0
0.172,0,0,0
0.173,0,0,0
0.174,0,0,0
0.175,0,0,0
0.176,0,0,0
0.177,0,0,0
0.178,0,0,0
0.179,0,0,0
0.18,0,0,0
0.181,0,0,0
0.182,0,0,0
0.183,0,0,0
0.184,0,0,0
0.185,0,0,0
0.186,0,0,0
0.187,0,0,0
0.188,0,0,0
0.189,0,0,0
0.19,0,0,0
0.191,0,0,0
0.192,0,0,0
0.193,0,0,0
0.194,0,0,0
0.195,0,0,0
0.196,0,0,0
0.197,0,0,0
0.198,0,0,0
0.199,0,0,0
0.2,0,0,0
0.201,0,0,0
0.202,0,0,0
0.203,0,0,0
0.204,0,0,0
0.205,0,0,0
0.206,0,0,0
0.207,0,0,0
0.208,0,0,0
0.209,0,0,0
0.21,0,0,0
0.211,0,0,0
0.212,0,0,0
0.213,0,0,0
0.214,0,0,0
0.215,0,0,0
0.216,0,0,0
0.217,0,0,0
0.218,0,0,0
0.219,0,0,0
0.22,0,0,0
0.221,0,0,0
0.222,0,0,0
0.223,0,0,0
0.224,0,0,0
0.225,0,0,0
0.226,0,0,0
0.227,0,0,0
0.228,0,0,0
0.229,0,0,0
0.23,0,0,0
0.231,0,0,0
0.232,0,0,0
0.233,0,0,0
0.234,0,0,0
0.235,0,0,0
0.236,0,0,0
0.237,0,0,0
0.238,0,0,0
0.239,0,0,0
0.24,0,0,0
0.241,0,0,0
0.242,0,0,0
0.243,0,0,0
0.244,0,0,0
0.245,0,0,0
0.246,0,0,0
0.247,0,0,0
0.248,0,0,0
0.249,0,0,0
0.25,0,0,0
0.251,0,0,0
0.252,0,0,0
0.253,0,0,0
0.254,0,0,0
0.255,0,0,0
0.256,0,0,0
0.257,0,0,0
0.258,0,0,0
0.259,0,0,0
0.26,0,0,0
0.261,0,0,0
0.262,0,0,0
0.263,0,0,0
0.264,0,0,0
0.265,0,0,0
0.266,0,0,0
0.267,0,0,0
0.268,0,0,0
0.269,0,0,0
0.27,0,0,0
0.271,0,0,0
0.272,0,0,0
0.273,0,0,0
0.274,0,0,0
0.275,0,0,0
0.276,0,0,0
0.277,0,0,0
0.278,0,0,0
0.279,0,0,0
0.28,0,0,0
0.281,0,0,0
0.282,0,0,0
0.283,0,0,0
0.284,0,0,0
0.285,0,0,0
0.286,0,0,0
0.287,0,0,0
0.288,0,0,0
0.289,0,0,0
0.29,0,0,0
0.291,0,0,0
0.292,0,0,0
0.293,0,0,0
0.294,0,0,0
0.295,0,0,0
0.296,0,0,0
0.297,0,0,0
0.298,0,0,0
0.299,0,0,0
0.3,0,0,0
0.301,0,0,0
0.302,0,0,0
0.303,0,0,0
0.304,0,0,0
0.305,0,0,0
0.306,0,0,0
0.307,0,0,0
0.308,0,0,0
0.309,0,0,0
0.31,0,0,0
0.311,0,0,0
0.312,0,0,0
0.313,0,0,0
0.314,0,0,0
0.315,0,0,0
0.316,0,0,0
0.317,0,0,0
0.318,0,0,0
0.319,0,0,0
0.32,0,0,0
0.321,0,0,0
0.322,0,0,0
0.323,0,0,0
0.324,0,0,0
0.325,0,0,0
0.326,0,0,0
0.327,0,0,0
0.328,0,0,0
0.329,0,0,0
0.33,0,0,0
0.331,0,0,0
0.332,0,0,0
0.333,0,0,0
0.334,0,0,0
0.335,0,0,0
0.336,0,0,0
0.337,0,0,0
0.338,0,0,0
0.339,0,0,0
0.34,0,0,0
0.341,0,0,0
0.342,0,0,0
0.343,0,0,0
0.344,0,0,0
0.345,0,0,0
0.346,0,0,0
0.347,0,0,0
0.348,0,0,0
0.349,0,0,0
0.35,0,0,0
0.351,0,0,0
0.352,0,0,0
0.353,0,0,0
0.354,0,0,0
0.355,0,0,0
0.356,0,0,0
0.357,0,0,0
0.358,0,0,0
0.359,0,0,0
0.36,0,0,0
0.361,0,0,0
0.362,0,0,0
0.363,0,0,0
0.364,0,0,0
0.365,0,0,0
0.366,0,0,0
0.367,0,0,0
0.368,0,0,0
0.369,0,0,0
0.37,0,0,0
0.371,0,0,0
0.372,0,0,0
0.373,0,0,0
0.374,0,0,0
0.375,0,0,0
0.376,0,0,0
0.377,0,0,0
0.378,0,0,0
0.379,0,0,0
0.38,0,0,0
0.381,0,0,0
0.382,0,0,0
0.383,0,0,0
0.384,0,0,0
0.385,0,0,0
0.386,0,0,0
0.387,0,0,0
0.388,0,0,0
0.389,0,0,0
0.39,0,0,0
0.391,0,0,0
0.392,0,0,0
0.393,0,0,0
0.394,0,0,0
0.395,0,0,0
0.396,0,0,0
0.397,0,0,0
0.398,0,0,0
0.399,0,0,0
0.4,0,0,0
0.401,0,0,0
0.402,0,0,0
0.403,0,0,0
0.404,0,0,0
0.405,0,0,0
0.406,0,0,0
0.407,0,0,0
0.408,0,0,0
0.409,0,0,0
0.41,0,0,0
0.411,0,0,0
0.412,0,0,0
0.413,0,0,0
0.414,0,0,0
0.415,0,0,0
0.416,0,0,0
0.417,0,0,0
0.418,0,0,0
0.419,0,0,0
0.42,0,0,0
0.421,0,0,0
0.422,0,0,0
0.423,0,0,0
0.424,0,0,0
0.425,0,0,0
0.426,0,0,0
0.427,0,0,0
0.428,0,0,0
0.429,0,0,0
0.43,0,0,0
0.431,0,0,0
0.432,0,0,0
0.433,0,0,0
0.434,0,0,0
0.435,0,0,0
0.436,0,0,0
0.437,0,0,0
0.438,0,0,0
0.439,0,0,0
0.44,0,0,0
0.441,0,0,0
0.442,0,0,0
0.443,0,0,0
0.444,0,0,0
0.445,0,0,0
0.446,0,0,0
0.447,0,0,0
0.448,0,0,0
0.449,0,0,0
0.45,0,0,0
0.451,0,0,0
0.452,0,0,0
0.453,0,0,0
0.454,0,0,0
0.455,0,0,0
0.456,0,0,0
0.457,0,0,0
0.458,0,0,0
0.459,0,0,0
0.46,0,0,0
0.461,0,0,0
0.462,0,0,0
0.463,0,0,0
0.464,0,0,0
0.465,0,0,0
0.466,0,0,0
0.467,0,0,0
0.468,0,0,0
0.469,0,0,0
0.47,0,0,0
0.471,0,0,0
0.472,0,0,0
0.473,0,0,0
0.474,0,0,0
0.475,0,0,0
0.476,0,0,0
0.477,0,0,0
0.478,0,0,0
0.479,0,0,0
0.48,0,0,0
0.481,0,0,0
0.482,0,0,0
0.483,0,0,0
0.484,0,0,0
0.485,0,0,0
0.486,0,0,0
0.487,0,0,0
0.488,0,0,0
0.489,0,0,0
0.49,0,0,0
0.491,0,0,0
0.492,0,0,0
0.493,0,0,0
0.494,0,0,0
0.495,0,0,0
0.496,0,0,0
0.497,0,0,0
0.498,0,0,0
0.499,0,0,0
0.5,0,0,0
0.501,0,0,0
0.502,0,0,0
0.503,0,0,0
0.504,0,0,0
0.505,0,0,0
0.506,0,0,0
0.507,0,0,0
0.508,0,0,0
0.509,0,0,0
0.51,0,0,0
0.511,0,0,0
0.512,0,0,0
0.513,0,0,0
0.514,0,0,0
0.515,0,0,0
0.516,0,0,0
0.517,0,0,0
0.518,0,0,0
0.519,0,0,0
0.52,0,0,0
0.521,0,0,0
0.522,0,0,0
0.523,0,0,0
0.524,0,0,0
0.525,0,0,0
0.526,0,0,0
0.527,0,0,0
0.528,0,0,0
0.529,0,0,0
0.53,0,0,0
0.531,0,0,0
0.532,0,0,0
0.533,0,0,0
0.534,0,0,0
0.535,0,0,0
0.536,0,0,0
0.537,0,0,0
0.538,0,0,0
0.539,0,0,0
0.54,0,0,0
0.541,0,0,0
0.542,0,0,0
0.543,0,0,0
0.544,0,0,0
0.545,0,0,0
0.546,0,0,0
0.547,0,0,0
0.548,0,0,0
0.549,0,0,0
0.55,0,0,0
0.551,0,0,0
0.552,0,0,0
0.553,0,0,0
0.554,0,0,0
0.555,-0.00894704,0.003577718682425781,-0.02147179868242578
0.556,-0.03922647999999999,0.00634676429127249,-0.08479972429127247
0.5570000000000001,-0.0997689262,0.004870078080085175,-0.2044079304800852
0.5580000000000001,-0.20023648,-0.01410709865612941,-0.3863658613438706
0.5590000000000001,-0.3454802,-0.05922087108703689,-0.6317395289129631
0.5600000000000001,-0.5411511,-0.1457988276095406,-0.9365033723904594
0.5610000000000001,-0.7897955000000001,-0.2866526050581159,-1.292938394941884
0.5620000000000001,-1.0898926,-0.4877371808466057,-1.692048019153394
0.5629999999999999,-1.4367076,-0.7490649896137618,-2.124350210386238
0.5639999999999999,-1.8233066,-1.066762218699207,-2.579850981300793
0.5649999999999999,-2.241130000000001,-1.434492225376223,-3.047767774623778
0.5659999999999999,-2.68055,-1.844516083911663,-3.516583916088337
0.5669999999999999,-3.132084,-2.287799486296237,-3.976368513703763
0.5679999999999999,-3.587356,-2.754360918513921,-4.420351081486079
0.569,-4.039289999999999,-3.233820048015445,-4.844759951984553
0.57,-4.48232,-3.716237426545937,-5.248402573454062
0.571,-4.912252,-4.192606915482639,-5.631897084517361
0.572,-5.326476,-4.656484687608564,-5.996467312391437
0.573,-5.723661999999999,-5.103801074936965,-6.343522925063033
0.574,-6.103368000000001,-5.532295780512833,-6.674440219487169
0.575,-6.465746,-5.940930287840008,-6.990561712159993
0.576,-6.811296,-6.329455338338907,-7.293136661661094
0.577,-7.140662000000001,-6.698106612878795,-7.583217387121207
0.578,-7.454472,-7.047325508464091,-7.861618491535909
0.579,-7.753286,-7.377629632184945,-8.128942367815055
0.58,-8.037621999999999,-7.689464610777826,-8.385779389222172
0.581,-8.307984000000001,-7.983235706963686,-8.632732293036316
0.582,-8.564866,-8.259282783461526,-8.870449216538475
0.583,-8.808733999999999,-8.517849078458852,-9.099618921541147
0.584,-9.040051999999999,-8.759266511290202,-9.320837488709797
0.585,-9.259334000000001,-8.984134168822727,-9.534533831177274
0.586,-9.467142000000001,-9.19335417791874,-9.740929822081261
0.587,-9.664074000000001,-9.388070638734236,-9.940077361265766
0.588,-9.850759999999999,-9.569599201434482,-10.13192079856552
0.589,-10.02785,-9.739275763450721,-10.31642423654928
0.59,-10.195924,-9.898335831754018,-10.49351216824599
0.591,-10.355586,-10.04790086795752,-10.66327113204248
0.592,-10.507358,-10.18891067104276,-10.82580532895724
0.593,-10.65176,-10.32218645282122,-10.98133354717877
0.594,-10.78926,-10.44836404373182,-11.13015595626818
0.595,-10.9202,-10.56797828715424,-11.27242171284576
0.596,-11.045,-10.68159628510429,-11.40840371489571
0.597,-11.16394,-10.78951756744554,-11.53836243255446
0.598,-11.27742,-10.89223784568856,-11.66260215431144
0.599,-11.38562,-10.98996075645829,-11.78127924354171
0.6,-11.48886,-11.08305503083377,-11.89466496916622
0.601,-11.5874,-11.17177879024285,-12.00302120975715
0.602,-11.68144,-11.25638969356557,-12.10649030643443
0.603,-11.77122,-11.33705174689989,-12.20538825310011
0.604,-11.85692,-11.41398895909182,-12.29985104090817
0.605,-11.93882,-11.48750803804906,-12.39013196195093
0.606,-12.01704,-11.5577288168137,-12.4763511831863
0.607,-12.09174,-11.62472656015057,-12.55875343984943
0.608,-12.16316,-11.68879657076035,-12.63752342923965
0.609,-12.23142,-11.7500861273087,-12.7127538726913
0.61,-12.29668,-11.80862894017122,-12.78473105982878
0.611,-12.35906,-11.86465185079532,-12.85346814920468
0.612,-12.41874,-11.91821735016285,-12.91926264983715
0.613,-12.47584,-11.96955360575263,-12.98212639424737
0.614,-12.53044,-12.01864524328595,-13.04223475671406
0.615,-12.5827,-12.06564077708642,-13.09975922291359
0.616,-12.63274,-12.11068862992231,-13.1547913700777
0.617,-12.68064,-12.15382236267186,-13.20745763732814
0.618,-12.72652,-12.19514572324208,-13.25789427675792
0.619,-12.77044,-12.23479731779478,-13.30608268220522
0.62,-12.81252,-12.27276671654542,-13.35227328345458
0.621,-12.85284,-12.30923277690597,-13.39644722309403
0.622,-12.8915,-12.34418908287884,-13.43881091712115
0.623,-12.92856,-12.3777367497645,-13.4793832502355
0.624,-12.96408,-12.40993618112263,-13.51822381887738
0.625,-12.99814,-12.4408019131981,-13.5554780868019
0.626,-13.03084,-12.47051549312921,-13.5911645068708
0.627,-13.0622,-12.49899177474046,-13.62540822525954
0.628,-13.0923,-12.52639449110297,-13.65820550889702
0.629,-13.1205,-12.55077212197401,-13.69022787802599
0.63,-13.14624,-12.57139084326408,-13.72108915673592
0.631,-13.16912,-12.58818877171217,-13.75005122828782
0.632,-13.18952,-12.60188418846364,-13.77715581153636
0.633,-13.20802,-12.61335048085512,-13.80268951914488
0.634,-13.22444,-12.62331222406546,-13.82556777593453
0.635,-13.23918,-12.6322967847106,-13.8460632152894
0.636,-13.25264,-12.64062666436098,-13.86465333563902
0.637,-13.26446,-12.64862119560391,-13.88029880439609
0.638,-13.27498,-12.65651559358682,-13.89344440641317
0.639,-13.28446,-12.66429647479072,-13.90462352520928
0.64,-13.29328,-12.67203306278421,-13.91452693721579
0.641,-13.30158,-12.67968927246019,-13.92347072753982
0.642,-13.30948,-12.68713525470202,-13.93182474529797
0.643,-13.3171,-12.69450532045319,-13.93969467954681
0.644,-13.32454,-12.70176326793625,-13.94731673206375
0.645,-13.33172,-12.70886660874328,-13.95457339125672
0.646,-13.33878,-12.71584470079148,-13.96171529920851
0.647,-13.34566,-12.72265600884104,-13.96866399115897
0.648,-13.35238,-12.72934822552939,-13.97541177447061
0.649,-13.35898,-12.73588355321186,-13.98207644678813
0.65,-13.36544,-12.74229381089186,-13.98858618910814
0.651,-13.37176,-12.74861830022378,-13.99490169977622
0.652,-13.37796,-12.75478632196152,-14.00113367803847
0.653,-13.38402,-12.76082772068325,-14.00721227931674
0.654,-13.38998,-12.76674599338611,-14.01321400661389
0.655,-13.39582,-12.77256327360228,-14.01907672639772
0.656,-13.4015,-12.77826144615404,-14.02473855384596
0.657,-13.4071,-12.78386175903592,-14.03033824096408
0.658,-13.41258,-12.78930404827396,-14.03585595172604
0.659,-13.41794,-12.79467807031072,-14.04120192968927
0.66,-13.42322,-12.79994462987858,-14.04649537012143
0.661,-13.42838,-12.80506278380908,-14.05169721619092
0.662,-13.4334,-12.81008711709126,-14.05671288290874
0.663,-13.43836,-12.8150610564745,-14.0616589435255
0.664,-13.4432,-12.8199094537858,-14.0664905462142
0.665,-13.44794,-12.82465906173861,-14.07122093826139
0.666,-13.45258,-12.82927615194514,-14.07588384805486
0.667,-13.45712,-12.83382451870722,-14.08041548129278
0.668,-13.46162,-12.83832468716667,-14.08491531283333
0.669,-13.46596,-12.84267303318616,-14.08924696681384
0.67,-13.47026,-12.84697317758194,-14.09354682241806
0.671,-13.47446,-12.8511964096949,-14.0977235903051
0.672,-13.47856,-12.85532784582308,-14.10179215417691
0.673,-13.4826,-12.85937740333008,-14.10582259666992
0.674,-13.48654,-12.86329437987901,-14.10978562012099
0.675,-13.4904,-12.86716802472915,-14.11363197527085
0.676,-13.4942,-12.8709994383828,-14.11740056161721
0.677,-13.49792,-12.87472361281535,-14.12111638718465
0.678,-13.50154,-12.87834777604338,-14.12473222395662
0.679,-13.50508,-12.88189730046478,-14.12826269953522
0.68,-13.5086,-12.88542144613281,-14.13177855386719
0.681,-13.51198,-12.8888518213722,-14.1351081786278
0.6820000000000001,-13.51536,-12.89222644048005,-14.13849355951995
0.6830000000000001,-13.51864,-12.89552544953596,-14.14175455046404
0.6840000000000001,-13.52184,-12.89875681293747,-14.14492318706253
0.6850000000000001,-13.525,-12.90193041319609,-14.14806958680392
0.6860000000000001,-13.52806,-12.90503665132035,-14.15108334867965
0.6870000000000001,-13.53112,-12.90811024325457,-14.15412975674543
0.6879999999999999,-13.53408,-12.91106073705543,-14.15709926294457
0.6889999999999999,-13.53696,-12.91399106578257,-14.15992893421743
0.6899999999999999,-13.5398,-12.91684053903966,-14.16275946096034
0.6909999999999999,-13.5426,-12.91967187011662,-14.16552812988337
0.6919999999999999,-13.54534,-12.92242133516485,-14.16825866483514
0.6929999999999999,-13.548,-12.92509490690796,-14.17090509309204
0.694,-13.5506,-12.92772622466506,-14.17347377533494
0.695,-13.55316,-12.93029978855605,-14.17602021144395
0.696,-13.5557,-12.93284923938394,-14.17855076061606
0.697,-13.55814,-12.9353626979088,-14.1809173020912
0.698,-13.56056,-12.93778671219777,-14.18333328780223
0.699,-13.56292,-12.94016026141697,-14.18567973858303
0.7,-13.56524,-12.94251698532975,-14.18796301467025
0.701,-13.5675,-12.94479052921928,-14.19020947078072
0.702,-13.56972,-12.94704725127881,-14.19239274872119
0.703,-13.57192,-12.9492785325406,-14.1945614674594
0.704,-13.57406,-12.95142795537011,-14.19669204462989
0.705,-13.57612,-12.9535014875865,-14.1987385124135
0.706,-13.57816,-12.95555922663074,-14.20076077336926
0.707,-13.58016,-12.95761491890145,-14.20270508109855
0.708,-13.58214,-12.95958946952075,-14.20469053047925
0.709,-13.58406,-12.96154618248267,-14.20657381751733
0.71,-13.58594,-12.96347641632622,-14.20840358367377
0.711,-13.5878,-12.96535127520413,-14.21024872479586
0.712,-13.5896,-12.96718252755887,-14.21201747244113
0.713,-13.59138,-12.96898150064448,-14.21377849935552
0.714,-13.5931,-12.97073820811364,-14.21546179188636
0.715,-13.5948,-12.97246945278252,-14.21713054721747
0.716,-13.59648,-12.97414398786508,-14.21881601213492
0.717,-13.59812,-12.97579337595118,-14.22044662404882
0.718,-13.59972,-12.97744904856486,-14.22199095143514
0.719,-13.60128,-12.97903089634456,-14.22352910365544
0.72,-13.60282,-12.98058027770641,-14.22505972229359
0.721,-13.6043,-12.98207924737277,-14.22652075262723
0.722,-13.60582,-12.98363594604169,-14.22800405395831
0.723,-13.60726,-12.98511676247346,-14.22940323752654
0.724,-13.60868,-12.98657346008903,-14.23078653991097
0.725,-13.61006,-12.9879479819518,-14.2321720180482
0.726,-13.6114,-12.98929735171758,-14.23350264828242
0.727,-13.61272,-12.99065404529745,-14.23478595470256
0.728,-13.61404,-12.99201073782659,-14.23606926217342
0.729,-13.61532,-12.99330970506912,-14.23733029493088
0.73,-13.61656,-12.99459051682578,-14.23852948317421
0.731,-13.61778,-12.99584720861495,-14.23971279138505
0.732,-13.61898,-12.99704720861495,-14.24091279138505
0.733,-13.62018,-12.99827841051819,-14.24208158948181
0.734,-13.62132,-12.99942776496245,-14.24321223503755
0.735,-13.62242,-13.00052776496245,-14.24431223503755
0.736,-13.62356,-13.00170857240656,-14.24541142759344
0.737,-13.62462,-13.00278341616145,-14.24645658383855
0.738,-13.6257,-13.00392194474234,-14.24747805525766
0.739,-13.62672,-13.00491460681014,-14.24852539318986
0.74,-13.62776,-13.00599541191219,-14.24952458808781
0.741,-13.62878,-13.00705209568815,-14.25050790431185
0.742,-13.62972,-13.00803427795067,-14.25140572204933
0.743,-13.63068,-13.00900774149074,-14.25235225850926
0.744,-13.63162,-13.00996546008253,-14.25327453991747
0.745,-13.63254,-13.01088958135621,-14.25419041864379
0.746,-13.63344,-13.01184522605157,-14.25503477394843
0.747,-13.63432,-13.01272110440896,-14.25591889559104
0.748,-13.63518,-13.01359456178575,-14.25676543821425
0.749,-13.63604,-13.01447778428865,-14.25760221571135
0.75,-13.63688,-13.0153585868532,-14.2584014131468
0.751,-13.63768,-13.0161585868532,-14.2592014131468
0.752,-13.63846,-13.01698871908671,-14.25993128091329
0.753,-13.63926,-13.01778871908671,-14.26073128091328
0.754,-13.64,-13.01857090509053,-14.26142909490947
0.755,-13.64078,-13.01934539603913,-14.26221460396087
0.756,-13.6415,-13.0201020719378,-14.26289792806221
0.757,-13.6422,-13.0208020719378,-14.2635979280622
0.758,-13.64292,-13.02155874678252,-14.26428125321748
0.759,-13.6436,-13.02225770705673,-14.26494229294327
0.76,-13.64428,-13.02293219321221,-14.26562780678779
0.761,-13.64494,-13.02363850474991,-14.26624149525009
0.762,-13.6456,-13.02428886618699,-14.266911133813
0.763,-13.64626,-13.02499517884883,-14.26752482115118
0.764,-13.64686,-13.02559517884882,-14.26812482115117
0.765,-13.64748,-13.02625185189336,-14.26870814810663
0.766,-13.64806,-13.02682633381633,-14.26929366618367
0.767,-13.64864,-13.02742529235054,-14.26985470764946
0.768,-13.64922,-13.0280326474243,-14.2704073525757
0.769,-13.64976,-13.02858196352414,-14.27093803647585
0.77,-13.65034,-13.02918931940792,-14.27149068059208
0.771,-13.65088,-13.02973863364287,-14.27202136635713
0.772,-13.6514,-13.03029530270654,-14.27250469729346
0.773,-13.65192,-13.03081942682364,-14.27302057317636
0.774,-13.65242,-13.03131942682364,-14.27352057317636
0.775,-13.65294,-13.03187609588063,-14.27400390411938
0.776,-13.6534,-13.03235092786479,-14.27444907213521
0.777,-13.65388,-13.03285828781918,-14.27490171218082
0.778,-13.65436,-13.03333276388229,-14.27538723611771
0.779,-13.65482,-13.03383908080844,-14.27580091919157
0.78,-13.65526,-13.03428838792743,-14.27623161207256
0.781,-13.65568,-13.03468943082845,-14.27667056917154
0.782,-13.65614,-13.03519574887918,-14.27708425112082
0.783,-13.65654,-13.03559574887918,-14.27748425112082
0.784,-13.65696,-13.03605241589428,-14.27786758410572
0.785,-13.65736,-13.03645241589428,-14.27826758410572
0.786,-13.65776,-13.03685241589428,-14.27866758410572
0.787,-13.65814,-13.03728250991069,-14.27899749008931
0.788,-13.65854,-13.03768250991069,-14.27939749008931
0.789,-13.65894,-13.03808250991069,-14.27979749008931
0.79,-13.65924,-13.03838250991069,-14.28009749008931
0.791,-13.65964,-13.03878250991069,-14.28049749008931
0.792,-13.65996,-13.03913917399623,-14.28078082600377
0.793,-13.66032,-13.03954549424127,-14.28109450575873
0.794,-13.66064,-13.03983812902988,-14.28144187097012
0.795,-13.66098,-13.04019583702546,-14.28176416297454
0.796,-13.66132,-13.04054549424127,-14.28209450575873
0.797,-13.66164,-13.04090215839535,-14.28237784160465
0.798,-13.66194,-13.04120215839535,-14.28267784160465
0.799,-13.66224,-13.04150215839535,-14.28297784160465
0.8,-13.66256,-13.04185882149298,-14.28326117850702
0.801,-13.66282,-13.04213224275003,-14.28350775724997
0.802,-13.66312,-13.04243224275003,-14.28380775724997
0.803,-13.6634,-13.04273960977037,-14.28406039022963
0.804,-13.66366,-13.04301443850777,-14.28430556149222
0.805,-13.66394,-13.04328890397261,-14.28459109602739
0.806,-13.6642,-13.04353960977037,-14.28486039022963
0.8070000000000001,-13.66444,-13.04378890397261,-14.28509109602739
0.8080000000000001,-13.6647,-13.04409522641217,-14.28530477358783
0.8090000000000001,-13.66496,-13.04434556413825,-14.28557443586175
0.8100000000000001,-13.6652,-13.04459522641217,-14.28580477358783
0.8110000000000001,-13.66542,-13.04485188770289,-14.28598811229711
0.8120000000000001,-13.66564,-13.04505293278058,-14.28622706721942
0.8129999999999999,-13.66592,-13.04535188770289,-14.28648811229711
0.8139999999999999,-13.66612,-13.04555188770289,-14.28668811229711
0.8149999999999999,-13.66634,-13.04580854793653,-14.28687145206347
0.8159999999999999,-13.66654,-13.04600854793653,-14.28707145206347
0.8169999999999999,-13.66674,-13.04620854793653,-14.28727145206347
0.8179999999999999,-13.66694,-13.04640854793653,-14.28747145206347
0.819,-13.66714,-13.04660854793653,-14.28767145206347
0.82,-13.66736,-13.0468652071129,-14.28785479288709
0.821,-13.66756,-13.0470652071129,-14.2880547928871
0.822,-13.66776,-13.0472652071129,-14.28825479288709
0.823,-13.66792,-13.04747153155157,-14.28836846844843
0.824,-13.6681,-13.04764599284072,-14.28855400715927
0.825,-13.6683,-13.04784599284072,-14.28875400715927
0.826,-13.6685,-13.04804599284073,-14.28895400715927
0.827,-13.66862,-13.04817153155157,-14.28906846844843
0.828,-13.6688,-13.04834599284073,-14.28925400715928
0.829,-13.66896,-13.04855231710109,-14.28936768289892
0.83,-13.66912,-13.0487026509518,-14.2895373490482
0.831,-13.6693,-13.04890160380607,-14.28969839619393
0.832,-13.66942,-13.0490026509518,-14.2898373490482
0.833,-13.66958,-13.04920897633755,-14.28995102366245
0.834,-13.66972,-13.0493026509518,-14.29013734904821
0.835,-13.66988,-13.04950897633755,-14.29025102366245
0.836,-13.67002,-13.04965826117337,-14.29038173882663
0.837,-13.67018,-13.04980897633755,-14.29055102366245
0.838,-13.6703,-13.04996563451635,-14.29063436548365
0.839,-13.67042,-13.05005826117337,-14.29078173882663
0.84,-13.67058,-13.05020897633754,-14.29095102366245
0.841,-13.6707,-13.05036563451635,-14.29103436548365
0.842,-13.6708,-13.05046563451635,-14.29113436548365
0.843,-13.67092,-13.05062229163731,-14.29121770836269
