t,eyeRy,eyeRyUpper,eyeRyLower
0.113,0,0,0
0.114,0,0,0
0.115,0,0,0
0.116,0,0,0
0.117,0,0,0
0.118,0,0,0
0.119,0,0,0
0.12,0,0,0
0.121,0,0,0
0.122,0,0,0
0.123,0,0,0
0.124,0,0,0
0.125,0,0,0
0.126,0,0,0
0.127,0,0,0
0.128,0,0,0
0.129,0,0,0
0.13,0,0,0
0.131,0,0,0
0.132,0,0,0
0.133,0,0,0
0.134,0,0,0
0.135,0,0,0
0.136,0,0,0
0.137,0,0,0
0.138,0,0,0
0.139,0,0,0
0.14,0,0,0
0.141,0,0,0
0.142,0,0,0
0.143,0,0,0
0.144,0,0,0
0.145,0,0,0
0.146,0,0,0
0.147,0,0,0
0.148,0,0,0
0.149,0,0,0
0.15,0,0,0
0.151,0,0,0
0.152,0,0,0
0.153,0,0,0
0.154,0,0,0
0.155,0,0,0
0.156,0,0,0
0.157,0,0,0
0.158,0,0,0
0.159,0,0,0
0.16,0,0,0
0.161,0,0,0
0.162,0,0,0
0.163,0,0,0
0.164,0,0,0
0.165,0,0,0
0.166,0,0,0
0.167,0,0,0
0.168,0,0,0
0.169,0,0,0
0.17,0,0,0
0.171,0,0,0
0.172,0,0,0
0.173,0,0,0
0.174,0,0,0
0.175,0,0,0
0.176,0,0,0
0.177,0,0,0
0.178,0,0,0
0.179,0,0,0
0.18,0,0,0
0.181,0,0,0
0.182,0,0,0
0.183,0,0,0
0.184,0,0,0
0.185,0,0,0
0.186,0,0,0
0.187,0,0,0
0.188,0,0,0
0.189,0,0,0
0.19,0,0,0
0.191,0,0,0
0.192,0,0,0
0.193,0,0,0
0.194,0,0,0
0.195,0,0,0
0.196,0,0,0
0.197,0,0,0
0.198,0,0,0
0.199,0,0,0
0.2,0,0,0
0.201,0,0,0
0.202,0,0,0
0.203,0,0,0
0.204,0,0,0
0.205,0,0,0
0.206,0,0,0
0.207,0,0,0
0.208,0,0,0
0.209,0,0,0
0.21,0,0,0
0.211,0,0,0
0.212,0,0,0
0.213,0,0,0
0.214,0,0,0
0.215,0,0,0
0.216,0,0,0
0.217,0,0,0
0.218,0,0,0
0.219,0,0,0
0.22,0,0,0
0.221,0,0,0
0.222,0,0,0
0.223,0,0,0
0.224,0,0,0
0.225,0,0,0
0.226,0,0,0
0.227,0,0,0
0.228,0,0,0
0.229,0,0,0
0.23,0,0,0
0.231,0,0,0
0.232,0,0,0
0.233,0,0,0
0.234,0,0,0
0.235,0,0,0
0.236,0,0,0
0.237,0,0,0
0.238,0,0,0
0.239,0,0,0
0.24,0,0,0
0.241,0,0,0
0.242,0,0,0
0.243,0,0,0
0.244,0,0,0
0.245,0,0,0
0.246,0,0,0
0.247,0,0,0
0.248,0,0,0
0.249,0,0,0
0.25,0,0,0
0.251,0,0,0
0.252,0,0,0
0.253,0,0,0
0.254,0,0,0
0.255,0,0,0
0.256,0,0,0
0.257,0,0,0
0.258,0,0,0
0.259,0,0,0
0.26,0,0,0
0.261,0,0,0
0.262,0,0,0
0.263,0,0,0
0.264,0,0,0
0.265,0,0,0
0.266,0,0,0
0.267,0,0,0
0.268,0,0,0
0.269,0,0,0
0.27,0,0,0
0.271,0,0,0
0.272,0,0,0
0.273,0,0,0
0.274,0,0,0
0.275,0,0,0
0.276,0,0,0
0.277,0,0,0
0.278,0,0,0
0.279,0,0,0
0.28,0,0,0
0.281,0,0,0
0.282,0,0,0
0.283,0,0,0
0.284,0,0,0
0.285,0,0,0
0.286,0,0,0
0.287,0,0,0
0.288,0,0,0
0.289,0,0,0
0.29,0,0,0
0.291,0,0,0
0.292,0,0,0
0.293,0,0,0
0.294,0,0,0
0.295,0,0,0
0.296,0,0,0
0.297,0,0,0
0.298,0,0,0
0.299,0,0,0
0.3,0,0,0
0.301,0,0,0
0.302,0,0,0
0.303,0,0,0
0.304,0,0,0
0.305,0,0,0
0.306,0,0,0
0.307,0,0,0
0.308,0,0,0
0.309,0,0,0
0.31,0,0,0
0.311,0,0,0
0.312,0,0,0
0.313,0,0,0
0.314,0,0,0
0.315,0,0,0
0.316,0,0,0
0.317,0,0,0
0.318,0,0,0
0.319,0,0,0
0.32,0,0,0
0.321,0,0,0
0.322,0,0,0
0.323,0,0,0
0.324,0,0,0
0.325,0,0,0
0.326,0,0,0
0.327,0,0,0
0.328,0,0,0
0.329,0,0,0
0.33,0,0,0
0.331,0,0,0
0.332,0,0,0
0.333,0,0,0
0.334,0,0,0
0.335,0,0,0
0.336,0,0,0
0.337,0,0,0
0.338,0,0,0
0.339,0,0,0
0.34,0,0,0
0.341,0,0,0
0.342,0,0,0
0.343,0,0,0
0.344,0,0,0
0.345,0,0,0
0.346,0,0,0
0.347,0,0,0
0.348,0,0,0
0.349,0,0,0
0.35,0,0,0
0.351,0,0,0
0.352,0,0,0
0.353,0,0,0
0.354,0,0,0
0.355,0,0,0
0.356,0,0,0
0.357,0,0,0
0.358,0,0,0
0.359,0,0,0
0.36,0,0,0
0.361,0,0,0
0.362,0,0,0
0.363,0,0,0
0.364,0,0,0
0.365,0,0,0
0.366,0,0,0
0.367,0,0,0
0.368,0,0,0
0.369,0,0,0
0.37,0,0,0
0.371,0,0,0
0.372,0,0,0
0.373,0,0,0
0.374,0,0,0
0.375,0,0,0
0.376,0,0,0
0.377,0,0,0
0.378,0,0,0
0.379,0,0,0
0.38,0,0,0
0.381,0,0,0
0.382,0,0,0
0.383,0,0,0
0.384,0,0,0
0.385,0,0,0
0.386,0,0,0
0.387,0,0,0
0.388,0,0,0
0.389,0,0,0
0.39,0,0,0
0.391,0,0,0
0.392,0,0,0
0.393,0,0,0
0.394,0,0,0
0.395,0,0,0
0.396,0,0,0
0.397,0,0,0
0.398,0,0,0
0.399,0,0,0
0.4,0,0,0
0.401,0,0,0
0.402,0,0,0
0.403,0,0,0
0.404,0,0,0
0.405,0,0,0
0.406,0,0,0
0.407,0,0,0
0.408,0,0,0
0.409,0,0,0
0.41,0,0,0
0.411,0,0,0
0.412,0,0,0
0.413,0,0,0
0.414,0,0,0
0.415,0,0,0
0.416,0,0,0
0.417,0,0,0
0.418,0,0,0
0.419,0,0,0
0.42,0,0,0
0.421,0,0,0
0.422,0,0,0
0.423,0,0,0
0.424,0,0,0
0.425,0,0,0
0.426,0,0,0
0.427,0,0,0
0.428,0,0,0
0.429,0,0,0
0.43,0,0,0
0.431,0,0,0
0.432,0,0,0
0.433,0,0,0
0.434,0,0,0
0.435,0,0,0
0.436,0,0,0
0.437,0,0,0
0.438,0,0,0
0.439,0,0,0
0.44,0,0,0
0.441,0,0,0
0.442,0,0,0
0.443,0,0,0
0.444,0,0,0
0.445,0,0,0
0.446,0,0,0
0.447,0,0,0
0.448,0,0,0
0.449,0,0,0
0.45,0,0,0
0.451,0,0,0
0.452,0,0,0
0.453,0,0,0
0.454,0,0,0
0.455,0,0,0
0.456,0,0,0
0.457,0,0,0
0.458,0,0,0
0.459,0,0,0
0.46,0,0,0
0.461,0,0,0
0.462,0,0,0
0.463,0,0,0
0.464,0,0,0
0.465,0,0,0
0.466,0,0,0
0.467,0,0,0
0.468,0,0,0
0.469,0,0,0
0.47,0,0,0
0.471,0,0,0
0.472,0,0,0
0.473,0,0,0
0.474,0,0,0
0.475,0,0,0
0.476,0,0,0
0.477,0,0,0
0.478,0,0,0
0.479,0,0,0
0.48,0,0,0
0.481,0,0,0
0.482,0,0,0
0.483,0,0,0
0.484,0,0,0
0.485,0,0,0
0.486,0,0,0
0.487,0,0,0
0.488,0,0,0
0.489,0,0,0
0.49,0,0,0
0.491,0,0,0
0.492,0,0,0
0.493,0,0,0
0.494,0,0,0
0.495,0,0,0
0.496,0,0,0
0.497,0,0,0
0.498,0,0,0
0.499,0,0,0
0.5,0,0,0
0.501,0,0,0
0.502,0,0,0
0.503,0,0,0
0.504,0,0,0
0.505,0,0,0
0.506,0,0,0
0.507,0,0,0
0.508,0,0,0
0.509,0,0,0
0.51,0,0,0
0.511,0,0,0
0.512,0,0,0
0.513,0,0,0
0.514,0,0,0
0.515,0,0,0
0.516,0,0,0
0.517,0,0,0
0.518,0,0,0
0.519,0,0,0
0.52,0,0,0
0.521,0,0,0
0.522,0,0,0
0.523,0,0,0
0.524,0,0,0
0.525,0,0,0
0.526,0,0,0
0.527,0,0,0
0.528,0,0,0
0.529,0,0,0
0.53,0,0,0
0.531,0,0,0
0.532,0,0,0
0.533,0,0,0
0.534,0,0,0
0.535,0,0,0
0.536,0,0,0
0.537,0,0,0
0.538,0,0,0
0.539,0,0,0
0.54,0,0,0
0.541,0,0,0
0.542,0,0,0
0.543,0,0,0
0.544,0,0,0
0.545,-0.0001349262,0.0001667779551457321,-0.0004366303551457321
0.546,-0.006662271999999999,0.000902260057101748,-0.01422680405710175
0.547,-0.031127122,-0.007743756398147044,-0.05451048760185295
0.548,-0.0837725,-0.03956741242786641,-0.1279775875721336
0.549,-0.16962322,-0.1031001920262825,-0.2361462479737175
0.55,-0.2895938,-0.2014687717634087,-0.3777188282365912
0.551,-0.4423044,-0.334364678324891,-0.5502441216751091
0.552,-0.6252427999999999,-0.4998619283301156,-0.7506236716698842
0.553,-0.8351976000000001,-0.6951715738680698,-0.9752236261319304
0.554,-1.0683936,-0.9169049196017603,-1.21988228039824
0.555,-1.320492,-1.161086161430643,-1.479897838569358
0.556,-1.58662,-1.423124669944368,-1.750115330055632
0.5570000000000001,-1.861384,-1.697831321544403,-2.024936678455597
0.5580000000000001,-2.1391,-1.979337842559635,-2.298862157440365
0.5590000000000001,-2.414626,-2.261409044574042,-2.567842955425958
0.5600000000000001,-2.684154,-2.538939694988407,-2.829368305011593
0.5610000000000001,-2.945262,-2.808434253289035,-3.082089746710964
0.5620000000000001,-3.196606,-3.06777529294613,-3.32543670705387
0.5629999999999999,-3.43758,-3.315819916844641,-3.559340083155359
0.5639999999999999,-3.668068,-3.552130219186324,-3.784005780813676
0.5649999999999999,-3.888246,-3.776703903776198,-3.999788096223802
0.5659999999999999,-4.098468,-3.989850749666548,-4.207085250333454
0.5669999999999999,-4.299192,-4.192081461209459,-4.40630253879054
0.5679999999999999,-4.49091,-4.384011376528974,-4.597808623471025
0.569,-4.674114,-4.566312696993033,-4.781915303006968
0.57,-4.849228,-4.739626563558684,-4.958829436441317
0.571,-5.016544000000001,-4.904430515396229,-5.128657484603772
0.572,-5.17624,-5.061030635363266,-5.291449364636734
0.573,-5.328469999999999,-5.209676249953963,-5.447263750046035
0.574,-5.473418,-5.350663726469503,-5.596172273530496
0.575,-5.611319999999999,-5.484333138278008,-5.73830686172199
0.576,-5.742444000000001,-5.611047451224929,-5.873840548775073
0.577,-5.867092,-5.731191219575456,-6.002992780424544
0.578,-5.985596,-5.845166961229523,-6.126025038770477
0.579,-6.098298000000001,-5.953373522529837,-6.243222477470164
0.58,-6.205566,-6.056231383852236,-6.354900616147765
0.581,-6.307765999999999,-6.154131211524212,-6.461400788475786
0.582,-6.405244000000001,-6.247438947387608,-6.563049052612393
0.583,-6.498294,-6.336456630922274,-6.660131369077726
0.584,-6.587184000000001,-6.421444730422752,-6.752923269577249
0.585,-6.672148,-6.502643893501071,-6.841652106498929
0.586,-6.753394,-6.580261075690382,-6.926526924309618
0.587,-6.831113999999999,-6.654485570153613,-7.007742429846386
0.588,-6.905484,-6.725494292294253,-7.085473707705746
0.589,-6.976671999999999,-6.793445142607312,-7.159898857392686
0.59,-7.044824,-6.858487607070439,-7.231160392929562
0.591,-7.110094000000001,-6.920773311537276,-7.299414688462726
0.592,-7.172618,-6.980431266144616,-7.364804733855384
0.593,-7.232522,-7.037586003657611,-7.427457996342389
0.594,-7.289936,-7.09236420942756,-7.48750779057244
0.595,-7.344976,-7.144876278161113,-7.545075721838887
0.596,-7.397752,-7.195231218054047,-7.600272781945952
0.597,-7.448364000000001,-7.243524790301271,-7.65320320969873
0.598,-7.496922,-7.289858946149247,-7.703985053850753
0.599,-7.543514,-7.334325766511594,-7.752702233488407
0.6,-7.588238000000001,-7.377010067850866,-7.799465932149137
0.601,-7.63117,-7.4179904928939,-7.8443495071061
0.602,-7.672404,-7.457356515871495,-7.887451484128506
0.603,-7.712009999999999,-7.49517275147014,-7.928847248529859
0.604,-7.750062,-7.53151249686627,-7.968611503133729
0.605,-7.786633999999999,-7.566445812124265,-8.006822187875734
0.606,-7.82179,-7.600029629216579,-8.04355037078342
0.607,-7.855596,-7.632336592404262,-8.078855407595738
0.608,-7.88811,-7.663409621384387,-8.112810378615613
0.609,-7.919391999999999,-7.693314360194556,-8.145469639805443
0.61,-7.949498,-7.722105009958531,-8.176890990041469
0.611,-7.977028,-7.747361432951158,-8.206694567048842
0.612,-8.001363999999999,-7.767789719031396,-8.234938280968603
0.613,-8.02224,-7.78374325830318,-8.260736741696821
0.614,-8.039604000000001,-7.796989924501484,-8.282218075498518
0.615,-8.054214,-7.808582985406972,-8.299845014593027
0.616,-8.06687,-7.819152861210614,-8.314587138789387
0.617,-8.078194,-7.82906017907237,-8.327327820927628
0.618,-8.088615999999998,-7.838515992243101,-8.338716007756895
0.619,-8.098432000000001,-7.847647906864093,-8.34921609313591
0.62,-8.107811999999999,-7.856530265844889,-8.35909373415511
0.621,-8.116873999999999,-7.86520476364005,-8.368543236359947
0.622,-8.125684,-7.873693176595654,-8.377674823404345
0.623,-8.134278,-7.88200888799855,-8.38654711200145
0.624,-8.142692,-7.890171403572699,-8.395212596427301
0.625,-8.150930000000001,-7.898172751439252,-8.403687248560749
0.626,-8.159012000000001,-7.906025474331142,-8.41199852566886
0.627,-8.166936000000002,-7.91373540169897,-8.420136598301033
0.628,-8.174716,-7.921303330269381,-8.42812866973062
0.629,-8.18235,-7.928731600529456,-8.435968399470543
0.63,-8.18984,-7.936022911528794,-8.443657088471205
0.631,-8.197198,-7.943184985628689,-8.451211014371312
0.632,-8.204416,-7.950211459068883,-8.458620540931117
0.633,-8.211504,-7.957112334295323,-8.465895665704677
0.634,-8.218458000000002,-7.963885805190749,-8.473030194809255
0.635,-8.225289999999999,-7.97053822944678,-8.480041770553218
0.636,-8.231994,-7.977068862793016,-8.486919137206986
0.637,-8.238574,-7.983477506825358,-8.493670493174642
0.638,-8.245035999999999,-7.989773316612865,-8.500298683387133
0.639,-8.251375999999999,-7.99594816326328,-8.506803836736717
0.64,-8.257602,-8.002010341157229,-8.513193658842772
0.641,-8.263714,-8.007966766916239,-8.519461233083762
0.642,-8.26971,-8.013811384626646,-8.525608615373354
0.643,-8.275597999999999,-8.019545738498563,-8.531650261501435
0.644,-8.281378,-8.025181159133451,-8.537574840866549
0.645,-8.287054000000001,-8.030713551318955,-8.543394448681047
0.646,-8.292624,-8.036142333637665,-8.549105666362335
0.647,-8.29809,-8.041470328793757,-8.554709671206243
0.648,-8.303459999999998,-8.04670532156161,-8.560214678438385
0.649,-8.308730000000001,-8.051841890504836,-8.565618109495166
0.65,-8.313902000000001,-8.056885093124208,-8.570918906875793
0.651,-8.318975999999999,-8.061829847724683,-8.576122152275316
0.652,-8.323962,-8.066696275951887,-8.581227724048112
0.653,-8.328854,-8.071462838962951,-8.586245161037048
0.654,-8.333656,-8.076146609627532,-8.591165390372467
0.655,-8.338372,-8.080746402533443,-8.595997597466557
0.656,-8.342998000000001,-8.085261200202222,-8.600734799797781
0.657,-8.347542000000001,-8.089694399332474,-8.605389600667527
0.658,-8.352002000000001,-8.094046197060814,-8.609957802939187
0.659,-8.356379999999998,-8.098316974461662,-8.614443025538334
0.66,-8.360677999999998,-8.102508355541167,-8.61884764445883
0.661,-8.364894,-8.106620944630301,-8.623167055369699
0.662,-8.369035999999999,-8.110664952221809,-8.62740704777819
0.663,-8.373099999999999,-8.114630956205582,-8.631569043794416
0.664,-8.377089999999999,-8.118526777170455,-8.635653222829543
0.665,-8.381008,-8.122351582488275,-8.639664417511725
0.666,-8.384852,-8.126103801030423,-8.643600198969578
0.667,-8.388626000000002,-8.129789411821283,-8.647462588178721
0.668,-8.392334,-8.13340981982364,-8.65125818017636
0.669,-8.39597,-8.136958037534944,-8.654981962465056
0.67,-8.39954,-8.140447283004713,-8.658632716995287
0.671,-8.403044,-8.143868492322287,-8.662219507677712
0.672,-8.406483999999999,-8.147224896919703,-8.665743103080295
0.673,-8.40986,-8.150524945678375,-8.669195054321625
0.674,-8.413178,-8.153767609171105,-8.672588390828896
0.675,-8.41643,-8.156942851666985,-8.675917148333015
0.676,-8.419623999999999,-8.160061883195562,-8.679186116804436
0.677,-8.422762000000001,-8.163126322039517,-8.682397677960484
0.678,-8.425839999999999,-8.16613798893732,-8.685542011062678
0.679,-8.42886,-8.169087828953909,-8.688632171046091
0.68,-8.431825999999999,-8.171985697544818,-8.691666302455181
0.681,-8.434740000000001,-8.174835386439565,-8.694644613560438
0.6820000000000001,-8.437596000000001,-8.177626037542797,-8.697565962457205
0.6830000000000001,-8.440403999999999,-8.180373918220987,-8.700434081779012
0.6840000000000001,-8.443156,-8.183062595566131,-8.703249404433869
0.6850000000000001,-8.44586,-8.185705061357659,-8.70601493864234
0.6860000000000001,-8.448512000000001,-8.18829996305705,-8.708724036942952
0.6870000000000001,-8.45112,-8.190849454221189,-8.71139054577881
0.6879999999999999,-8.453676,-8.193350766052156,-8.714001233947844
0.6889999999999999,-8.456184,-8.195800252945773,-8.716567747054228
0.6899999999999999,-8.45865,-8.198211560344868,-8.719088439655133
0.6909999999999999,-8.461070000000001,-8.200581062422989,-8.721558937577013
0.6919999999999999,-8.463443999999999,-8.20290136542746,-8.723986634572539
0.6929999999999999,-8.465776,-8.205185269677527,-8.726366730322473
0.694,-8.468062,-8.207421016998477,-8.728702983001522
0.695,-8.470307999999999,-8.209615721307285,-8.731000278692713
0.696,-8.472514,-8.211776035694838,-8.733251964305163
0.697,-8.474676000000001,-8.213894380670723,-8.735457619329278
0.698,-8.476802000000001,-8.215973529314763,-8.737630470685239
0.699,-8.478888,-8.21801383805597,-8.739762161944029
0.7,-8.480934,-8.220018594877956,-8.741849405122043
0.701,-8.482944,-8.221985935112171,-8.743902064887829
0.702,-8.484916000000002,-8.22391590262454,-8.745916097375463
0.703,-8.486853999999999,-8.225815061946689,-8.74789293805331
0.704,-8.488754,-8.227672398043829,-8.749835601956171
0.705,-8.490620000000002,-8.229500557694378,-8.751739442305626
0.706,-8.492450000000002,-8.231292342348537,-8.753607657651466
0.707,-8.494248000000001,-8.233051495965203,-8.755444504034799
0.708,-8.496011999999999,-8.234781473510463,-8.757242526489534
0.709,-8.497744000000001,-8.23648045407367,-8.759007545926332
0.71,-8.499448000000001,-8.238150429364529,-8.760745570635473
0.711,-8.501116,-8.239781213031254,-8.762450786968746
0.712,-8.502753999999999,-8.24138822416085,-8.764119775839148
0.713,-8.504366000000001,-8.242970017475402,-8.7657619825246
0.714,-8.505941999999999,-8.244508167223902,-8.767375832776096
0.715,-8.507493999999999,-8.246031595092525,-8.768956404907474
0.716,-8.509013999999999,-8.247522390517018,-8.77050560948298
0.717,-8.510508,-8.248985770983039,-8.772030229016961
0.718,-8.511974,-8.250424598012536,-8.773523401987465
0.719,-8.513414000000001,-8.251835390725466,-8.774992609274536
0.72,-8.514826000000001,-8.253218815217167,-8.776433184782835
0.721,-8.516209999999999,-8.254576646143883,-8.777843353856115
0.722,-8.517574,-8.255914476515759,-8.77923352348424
0.723,-8.518912,-8.257227086850618,-8.780596913149383
0.724,-8.520222,-8.258509515735302,-8.781934484264699
0.725,-8.521512,-8.259776531501746,-8.783247468498253
0.726,-8.522774000000002,-8.261016180002203,-8.784531819997801
0.727,-8.524013999999999,-8.262228607588581,-8.785799392411418
0.728,-8.525231999999999,-8.263424628407829,-8.787039371592169
0.729,-8.526427999999999,-8.26460069619079,-8.788255303809208
0.73,-8.527602,-8.265748522039519,-8.78945547796048
0.731,-8.528754000000001,-8.266878167724473,-8.790629832275529
0.732,-8.529884000000001,-8.267986820786479,-8.791781179213523
0.733,-8.530994,-8.269081080349212,-8.792906919650788
0.734,-8.532084000000001,-8.270149732615987,-8.794018267384015
0.735,-8.533154,-8.271198384522872,-8.795109615477127
0.736,-8.534201999999999,-8.272228856300115,-8.796175143699882
0.737,-8.535236000000001,-8.273242905949795,-8.797229094050207
0.738,-8.536246,-8.274237163068877,-8.798254836931124
0.739,-8.537240000000001,-8.275212856081666,-8.799267143918335
0.74,-8.538214,-8.276167928039362,-8.800260071960638
0.741,-8.53917,-8.277105761978099,-8.801234238021902
0.742,-8.540112000000001,-8.278033274384967,-8.802190725615034
0.743,-8.541034,-8.278935709410382,-8.803132290589618
0.744,-8.541938,-8.279827007346125,-8.804048992653875
0.745,-8.542826000000002,-8.280697475550639,-8.804954524449364
0.746,-8.543699999999999,-8.281558772891405,-8.805841227108594
0.747,-8.544556,-8.282398250105018,-8.806713749894982
0.748,-8.545398,-8.283225761156906,-8.807570238843095
0.749,-8.546222,-8.284037057793167,-8.808406942206833
0.75,-8.547030000000001,-8.284830320080289,-8.809229679919714
0.751,-8.547827999999999,-8.285614203604768,-8.810041796395231
0.752,-8.548606000000001,-8.286379126415312,-8.81083287358469
0.753,-8.549373999999998,-8.287133009535122,-8.811614990464875
0.754,-8.550124,-8.28786890809519,-8.812379091904811
0.755,-8.550862,-8.288595600093341,-8.81312839990666
0.756,-8.551586,-8.289306894980175,-8.813865105019826
0.757,-8.552298,-8.290007200275724,-8.814588799724277
0.758,-8.552995999999998,-8.290695539687784,-8.815296460312213
0.759,-8.55368,-8.291366834013235,-8.815993165986765
0.76,-8.554354,-8.292028128077309,-8.816679871922691
0.761,-8.555014,-8.292680252399734,-8.817347747600266
0.762,-8.555664,-8.293316771827108,-8.818011228172892
0.763,-8.5563,-8.293942472568444,-8.818657527431556
0.764,-8.556926000000001,-8.294562008701652,-8.81928999129835
0.765,-8.557539999999999,-8.295166720301019,-8.81991327969898
0.766,-8.558138,-8.295755058824321,-8.820520941175678
0.767,-8.558731999999999,-8.296336351560472,-8.821127648439527
0.768,-8.559312000000002,-8.296908474928406,-8.821715525071598
0.769,-8.559880000000001,-8.297466813117177,-8.822293186882826
0.77,-8.56044,-8.298018936249393,-8.822861063750606
0.771,-8.560986,-8.29855628592402,-8.823415714075979
0.772,-8.561524,-8.299085770067698,-8.823962229932302
0.773,-8.562054,-8.299607892808448,-8.824500107191552
0.774,-8.562571999999999,-8.300116230545411,-8.825027769454588
0.775,-8.563082,-8.30061835305056,-8.82554564694944
0.776,-8.563584000000001,-8.301114882711889,-8.826053117288112
0.777,-8.564074,-8.301595859329201,-8.826552140670799
0.778,-8.564553999999999,-8.302067981553302,-8.827040018446697
0.779,-8.565026,-8.302534510937972,-8.827517489062027
0.78,-8.565492000000001,-8.302997464304493,-8.827986535695509
0.781,-8.565950000000001,-8.303445801462148,-8.828454198537854
0.782,-8.566393999999999,-8.303884970002933,-8.828903029997065
0.783,-8.566833999999998,-8.304317091725503,-8.829350908274494
0.784,-8.567264,-8.304739213303581,-8.829788786696419
0.785,-8.567688,-8.305158381728081,-8.83021761827192
0.786,-8.568104000000002,-8.305571334737181,-8.830636665262823
0.787,-8.568512,-8.305969671469914,-8.831054328530087
0.788,-8.568914000000001,-8.306366200009219,-8.831461799990784
0.789,-8.569306000000001,-8.306750960951042,-8.83186103904896
0.79,-8.569689999999998,-8.307130129208591,-8.832249870791404
0.791,-8.570069999999999,-8.307508476543115,-8.832631523456884
0.792,-8.570437999999999,-8.307869610204122,-8.833006389795877
0.793,-8.570803999999999,-8.308229765487166,-8.833378234512832
0.794,-8.571164,-8.308585306405108,-8.833742693594891
0.795,-8.571515999999999,-8.308930067151341,-8.834101932848657
0.796,-8.571860000000001,-8.309269235215709,-8.834450764784293
0.797,-8.572198,-8.309606595018801,-8.834789404981199
0.798,-8.57253,-8.309931355677529,-8.835128644322472
0.799,-8.572858,-8.310258715404631,-8.835457284595369
0.8,-8.573178,-8.310570835646093,-8.835785164353908
0.801,-8.573491999999998,-8.310880003568,-8.836103996431996
0.802,-8.573802000000001,-8.311188349897803,-8.836415650102198
0.803,-8.574104000000002,-8.311486530988514,-8.83672146901149
0.804,-8.574401999999999,-8.311780469808737,-8.837023530191262
0.805,-8.574693999999999,-8.312068650918841,-8.837319349081158
0.806,-8.57498,-8.312348805356256,-8.837611194643744
0.8070000000000001,-8.57526,-8.312628805356256,-8.837891194643744
0.8080000000000001,-8.575536,-8.312901757316377,-8.838170242683622
0.8090000000000001,-8.575810000000001,-8.31317092503209,-8.838449074967912
0.8100000000000001,-8.576074,-8.313430092722484,-8.838717907277516
0.8110000000000001,-8.576336000000001,-8.313691079184844,-8.838980920815159
0.8120000000000001,-8.576594,-8.313942212208635,-8.839245787791365
0.8129999999999999,-8.576843999999999,-8.314192212208635,-8.839495787791364
0.8139999999999999,-8.577091999999999,-8.314439571360932,-8.839744428639065
0.8149999999999999,-8.577333999999999,-8.314674331550501,-8.839993668449496
0.8159999999999999,-8.577572,-8.314911690626849,-8.840232309373151
0.8169999999999999,-8.577805999999999,-8.3151408581749,-8.840471141825098
0.8179999999999999,-8.578038000000001,-8.315371844452699,-8.840704155547304
0.819,-8.57826,-8.315590025697645,-8.840929974302355
0.82,-8.578479999999999,-8.315808370869634,-8.841151629130364
0.821,-8.578697999999999,-8.31602396346422,-8.841372036535779
0.822,-8.578912000000001,-8.31623313090315,-8.841590869096851
0.823,-8.57912,-8.316440489759859,-8.84179951024014
